userID,placeID,rating,food_rating,service_rating,hygine,StoreID,FOOD_AVG,service_AVG,hygine_AVG
U1024,132834,1,1,1,4,,1.203870968,1.054193548,2.583225806
U1024,135106,1,1,1,4,Store5,1.204134367,1.054263566,2.581395349
U1024,135042,1,2,1,5,Store4,1.204398448,1.054333765,2.579560155
U1024,132825,1,1,0,0,,1.203367876,1.054404145,2.57642487
U1024,135060,1,0,2,1,Store4,1.203631647,1.055771725,2.579766537
U1024,135032,2,2,2,4,Store4,1.205194805,1.054545455,2.581818182
U1024,135039,2,2,2,5,Store4,1.204161248,1.053315995,2.579973992
U1024,135045,2,2,0,0,Store4,1.203125,1.052083333,2.576822917
U1024,135027,1,2,0,0,Store4,1.20208605,1.05345502,2.580182529
U1024,135073,1,2,0,3,Store4,1.201044386,1.054830287,2.583550914
U1024,135051,1,1,0,4,Store4,1.2,1.05620915,2.583006536
U1024,135041,1,1,1,0,Store4,1.20026178,1.057591623,2.581151832
U1024,135038,1,1,0,3,Store4,1.200524246,1.057667104,2.584534731
U1024,135028,1,1,1,3,Store4,1.200787402,1.059055118,2.583989501
U1024,135030,1,1,1,2,Store4,1.201051248,1.05913272,2.583442838
U1132,135038,1,1,1,2,Store4,1.201315789,1.059210526,2.584210526
U1132,132825,2,2,2,0,,1.201581028,1.059288538,2.584980237
U1132,135085,2,2,2,3,Store4,1.200527704,1.058047493,2.588390501
U1132,135062,2,1,1,2,Store4,1.199471598,1.05680317,2.587846764
U1132,135025,1,1,2,0,Store4,1.19973545,1.056878307,2.588624339
U1132,135052,2,2,2,4,Store4,1.2,1.055629139,2.59205298
U1132,135028,2,2,2,5,Store4,1.198938992,1.054376658,2.590185676
U1132,135032,1,0,1,2,Store4,1.197875166,1.05312085,2.586985392
U1132,135051,1,1,0,1,Store4,1.199468085,1.053191489,2.587765957
U1132,135027,2,1,0,5,Store4,1.199733688,1.054593875,2.58988016
U1005,135050,1,2,1,0,Store4,1.2,1.056,2.586666667
U1005,135076,2,2,1,0,Store4,1.198931909,1.056074766,2.59012016
U1005,132830,1,1,0,4,,1.197860963,1.056149733,2.593582888
U1005,135066,2,1,1,2,Store4,1.198125837,1.057563588,2.591700134
U1005,135041,1,1,1,2,Store4,1.198391421,1.057640751,2.592493298
U1005,135057,1,2,1,0,Store4,1.198657718,1.057718121,2.593288591
U1005,135043,0,2,0,0,Store4,1.197580645,1.057795699,2.596774194
U1005,135042,2,1,2,0,Store4,1.196500673,1.059219381,2.600269179
U1005,135032,2,1,2,5,Store4,1.196765499,1.057951482,2.603773585
U1120,135085,0,0,0,3,Store4,1.197031039,1.056680162,2.600539811
U1120,132845,1,0,2,4,,1.198648649,1.058108108,2.6
U1120,135032,1,1,1,2,Store4,1.200270636,1.056833559,2.598105548
U1120,135045,1,2,2,5,Store4,1.200542005,1.056910569,2.598915989
U1120,135038,0,0,0,0,Store4,1.199457259,1.055630936,2.595658073
U1004,135060,1,1,1,4,Store4,1.201086957,1.057065217,2.599184783
U1004,135028,2,2,2,0,Store4,1.201360544,1.057142857,2.597278912
U1004,135106,2,2,2,0,Store5,1.20027248,1.055858311,2.600817439
U1120,135057,2,2,2,3,Store4,1.199181446,1.054570259,2.604365621
U1004,135062,2,2,1,0,Store4,1.198087432,1.053278689,2.603825137
U1120,135026,1,1,1,2,Store4,1.196990424,1.053351573,2.607387141
U1004,135032,2,2,2,4,Store4,1.197260274,1.053424658,2.608219178
U1120,132846,2,2,1,4,,1.196159122,1.0521262,2.606310014
U1077,135027,0,1,1,5,Store4,1.195054945,1.052197802,2.604395604
U1120,132847,2,2,2,2,,1.195323246,1.052269601,2.601100413
U1037,135054,2,1,1,3,Store4,1.194214876,1.050964187,2.601928375
U1037,135082,0,0,0,2,Store4,1.194482759,1.051034483,2.60137931
U1037,135070,0,0,0,4,Store4,1.196132597,1.052486188,2.602209945
U1037,132845,0,0,0,2,,1.197786999,1.053941909,2.600276625
U1037,135108,2,2,2,0,Store5,1.199445983,1.055401662,2.601108033
U1037,132847,1,1,1,1,,1.198335645,1.05409154,2.604715673
U1037,132830,2,2,2,5,,1.198611111,1.054166667,2.606944444
U1035,135000,2,2,2,5,Store4,1.197496523,1.052851182,2.603616134
U1035,134996,2,1,2,0,,1.19637883,1.051532033,2.600278552
U1035,134986,2,2,2,2,,1.19665272,1.050209205,2.60390516
U1052,132851,1,0,2,0,,1.195530726,1.048882682,2.604748603
U1036,132834,1,2,2,2,,1.197202797,1.047552448,2.608391608
U1036,135064,2,2,1,5,Store4,1.196078431,1.046218487,2.609243697
U1036,135079,2,2,2,1,Store4,1.194950912,1.04628331,2.605890603
U1036,135042,2,2,2,5,Store4,1.193820225,1.04494382,2.608146067
U1036,135085,2,2,2,5,Store4,1.192686357,1.043600563,2.604781997
U1036,135025,2,2,2,4,Store4,1.191549296,1.042253521,2.601408451
U1036,132825,2,2,2,3,,1.190409027,1.04090268,2.599435825
U1036,135059,2,2,2,2,Store4,1.189265537,1.039548023,2.598870056
U1036,135052,2,2,2,1,Store4,1.188118812,1.038189533,2.599717115
U1036,132754,2,2,2,5,Store2,1.186968839,1.036827195,2.601983003
U1036,135065,0,0,0,5,Store4,1.185815603,1.035460993,2.59858156
U1036,135045,2,2,2,1,Store4,1.1875,1.036931818,2.595170455
U1038,132854,1,2,2,3,,1.186344239,1.035561878,2.597439545
U1038,132856,0,1,1,0,,1.185185185,1.034188034,2.596866097
U1038,132858,0,2,1,1,,1.185449358,1.034236805,2.600570613
U1038,132861,1,1,2,5,,1.184285714,1.034285714,2.602857143
U1038,132862,2,2,2,3,,1.184549356,1.032904149,2.599427754
U1071,132862,2,2,2,5,,1.183381089,1.031518625,2.598853868
U1071,135063,2,1,2,4,Store4,1.182209469,1.030129125,2.595408895
U1071,135052,2,2,2,2,Store4,1.182471264,1.028735632,2.593390805
U1071,135060,1,2,2,0,Store4,1.181294964,1.027338129,2.594244604
U1071,135042,2,2,2,4,Store4,1.180115274,1.025936599,2.597982709
U1071,132825,2,2,2,4,,1.178932179,1.024531025,2.595959596
U1071,132856,2,2,2,4,,1.177745665,1.023121387,2.593930636
U1071,135032,2,2,2,2,Store4,1.176555716,1.02170767,2.591895803
U1071,132834,1,1,1,0,,1.175362319,1.020289855,2.592753623
U1071,135039,2,2,2,3,Store4,1.175616836,1.020319303,2.596516691
U1071,135028,2,2,2,0,Store4,1.174418605,1.018895349,2.595930233
U1071,135025,2,2,2,5,Store4,1.173216885,1.017467249,2.599708879
U1071,135030,2,2,2,1,Store4,1.172011662,1.016034985,2.596209913
U1114,135053,0,0,0,3,Store4,1.17080292,1.01459854,2.598540146
U1084,135058,1,0,2,5,Store4,1.17251462,1.016081871,2.597953216
U1084,132862,2,2,2,3,,1.174231332,1.014641288,2.59443631
U1084,135072,2,2,2,5,Store4,1.173020528,1.013196481,2.593841642
U1084,135030,2,2,2,4,Store4,1.171806167,1.01174743,2.59030837
U1084,135026,2,2,2,2,Store4,1.170588235,1.010294118,2.588235294
U1084,135035,2,2,2,1,Store4,1.169366716,1.008836524,2.58910162
U1084,135045,2,2,2,4,Store4,1.168141593,1.007374631,2.591445428
U1084,132861,2,2,2,0,,1.166912851,1.005908419,2.589364845
U1084,135085,2,2,2,4,Store4,1.165680473,1.00443787,2.593195266
U1084,132723,1,0,1,1,Store2,1.164444444,1.002962963,2.591111111
U1049,132825,0,0,0,1,,1.166172107,1.002967359,2.59347181
U1049,135041,0,0,0,0,Store4,1.167904903,1.004457652,2.595839525
U1019,132830,0,0,0,0,,1.169642857,1.005952381,2.599702381
U1019,135076,0,0,0,5,Store4,1.171385991,1.007451565,2.603576751
U1019,135038,0,0,0,5,Store4,1.173134328,1.008955224,2.6
U1019,132856,0,0,0,4,,1.174887892,1.010463378,2.596412556
U1069,135070,0,0,0,3,Store4,1.176646707,1.011976048,2.594311377
U1069,135082,0,0,0,1,Store4,1.178410795,1.013493253,2.593703148
U1069,135108,0,0,0,4,Store5,1.18018018,1.015015015,2.596096096
U1069,132858,0,0,0,2,,1.181954887,1.016541353,2.593984962
U1069,135069,0,0,0,2,Store4,1.18373494,1.018072289,2.594879518
U1069,132846,0,0,0,3,,1.185520362,1.019607843,2.595776772
U1069,132845,0,0,0,3,,1.187311178,1.021148036,2.595166163
U1069,132851,1,0,0,5,,1.189107413,1.02269289,2.594553707
U1069,132847,0,2,0,2,,1.190909091,1.024242424,2.590909091
U1113,135038,1,2,0,3,Store4,1.189681335,1.025796662,2.591805766
U1113,135057,2,2,1,2,Store4,1.188449848,1.027355623,2.59118541
U1113,135085,1,2,1,1,Store4,1.187214612,1.02739726,2.592085236
U1113,135032,0,0,0,0,Store4,1.18597561,1.027439024,2.594512195
U1113,135079,1,2,1,4,Store4,1.18778626,1.029007634,2.598473282
U1113,135046,2,2,1,0,Store4,1.186544343,1.029051988,2.596330275
U1113,132856,0,1,0,4,,1.185298622,1.029096478,2.600306279
U1113,132854,0,0,0,4,,1.185582822,1.030674847,2.598159509
U1104,135039,0,0,1,0,Store4,1.187403994,1.032258065,2.596006144
U1104,132825,1,2,1,2,,1.189230769,1.032307692,2.6
U1104,135085,2,2,1,5,Store4,1.18798151,1.032357473,2.600924499
U1104,135030,2,1,1,4,Store4,1.186728395,1.032407407,2.597222222
U1104,135062,1,1,2,3,Store4,1.187017002,1.032457496,2.595054096
U1106,135047,0,0,0,3,Store4,1.187306502,1.030959752,2.594427245
U1106,135052,0,0,0,1,Store4,1.189147287,1.03255814,2.59379845
U1104,132834,1,2,1,0,,1.190993789,1.034161491,2.596273292
U1106,135106,0,0,0,2,Store5,1.189735614,1.034214619,2.600311042
U1106,132754,2,2,1,3,Store2,1.191588785,1.035825545,2.601246106
U1104,135052,1,1,1,1,Store4,1.190327613,1.035881435,2.600624025
U1106,132856,0,1,0,2,,1.190625,1.0359375,2.603125
U1104,135032,2,1,1,4,Store4,1.190923318,1.037558685,2.604068858
U1104,135025,2,1,1,4,Store4,1.191222571,1.037617555,2.601880878
U1106,132834,2,1,1,0,,1.191522763,1.037676609,2.599686028
U1104,135047,1,2,1,2,Store4,1.191823899,1.037735849,2.603773585
U1106,135042,2,0,0,0,Store4,1.190551181,1.037795276,2.604724409
U1106,135039,2,1,1,2,Store4,1.192429022,1.039432177,2.608832808
U1052,132866,2,2,1,2,,1.192733017,1.039494471,2.609794629
U1106,135066,2,1,2,2,Store4,1.191455696,1.039556962,2.610759494
U1106,135085,2,2,2,0,Store4,1.191759113,1.038034865,2.611727417
U1104,135033,1,1,2,4,Store4,1.19047619,1.036507937,2.615873016
U1106,135062,2,2,1,4,Store4,1.190779014,1.034976153,2.613672496
U1106,132862,2,2,2,1,,1.189490446,1.035031847,2.611464968
U1106,135030,2,2,1,5,Store4,1.188197767,1.033492823,2.614035088
U1106,135079,2,2,2,2,Store4,1.186900958,1.033546326,2.610223642
U1106,135064,2,2,2,5,Store4,1.1856,1.032,2.6112
U1052,132869,2,2,1,5,,1.184294872,1.030448718,2.607371795
U1052,132870,1,1,1,5,,1.182985554,1.030497592,2.6035313
U1104,135041,1,2,1,2,Store4,1.183279743,1.030546624,2.599678457
U1079,134986,2,2,2,4,,1.181964573,1.030595813,2.600644122
U1079,134976,1,1,0,3,,1.180645161,1.029032258,2.598387097
U1079,132768,2,2,2,4,Store2,1.180936995,1.030694669,2.597738288
U1079,132766,1,2,1,0,Store2,1.17961165,1.029126214,2.595469256
U1045,132825,2,1,1,4,,1.17828201,1.02917342,2.599675851
U1045,135064,0,0,0,1,Store4,1.178571429,1.029220779,2.597402597
U1045,132856,1,2,2,5,,1.180487805,1.030894309,2.6
U1045,135085,2,2,2,2,Store4,1.179153094,1.029315961,2.596091205
U1045,135032,0,0,0,5,Store4,1.177814029,1.027732463,2.597063622
U1045,132834,1,1,1,1,,1.179738562,1.029411765,2.593137255
U1045,135052,1,2,2,5,Store4,1.180032733,1.029459902,2.595744681
U1045,135060,2,2,2,1,Store4,1.178688525,1.027868852,2.591803279
U1045,135051,2,2,2,0,Store4,1.177339901,1.026272578,2.594417077
U1045,135041,1,2,1,4,Store4,1.175986842,1.024671053,2.598684211
U1009,132754,1,2,1,2,Store2,1.174629325,1.024711697,2.596375618
U1009,132862,2,1,2,4,,1.173267327,1.024752475,2.597359736
U1009,135060,1,1,1,1,Store4,1.173553719,1.023140496,2.595041322
U1009,135059,2,1,1,2,Store4,1.17384106,1.023178808,2.597682119
U1009,132834,2,2,1,2,,1.174129353,1.023217247,2.5986733
U1009,135058,1,1,2,1,Store4,1.172757475,1.023255814,2.599667774
U1009,135038,2,2,2,3,Store4,1.173044925,1.021630616,2.602329451
U1009,132825,1,1,0,5,,1.171666667,1.02,2.601666667
U1009,135052,2,1,0,2,Store4,1.171953255,1.021702838,2.597662771
U1009,135063,0,0,0,1,Store4,1.172240803,1.023411371,2.598662207
U1009,135079,1,2,2,3,Store4,1.174204355,1.025125628,2.601340034
U1016,132834,2,2,2,4,,1.172818792,1.023489933,2.600671141
U1016,135042,1,2,2,0,Store4,1.171428571,1.021848739,2.598319328
U1016,135032,2,2,2,0,Store4,1.17003367,1.02020202,2.602693603
U1016,135106,2,2,2,3,Store5,1.168634064,1.018549747,2.607082631
U1016,132856,2,2,2,1,,1.16722973,1.016891892,2.606418919
U1016,135045,2,2,2,4,Store4,1.165820643,1.015228426,2.609137056
U1016,135060,2,2,2,5,Store4,1.16440678,1.013559322,2.606779661
U1016,135066,2,2,2,5,Store4,1.162988115,1.01188455,2.602716469
U1016,135085,2,2,0,0,Store4,1.161564626,1.010204082,2.598639456
U1016,135052,2,2,2,3,Store4,1.160136286,1.011925043,2.60306644
U1016,132862,2,2,2,3,,1.158703072,1.010238908,2.602389078
U1016,135051,2,2,0,4,Store4,1.157264957,1.008547009,2.601709402
U1016,135062,2,2,2,4,Store4,1.155821918,1.010273973,2.599315068
U1047,132875,0,0,0,2,,1.154373928,1.008576329,2.596912521
U1047,132877,0,0,0,1,,1.156357388,1.010309278,2.597938144
U1047,132884,0,0,0,1,,1.158347676,1.012048193,2.600688468
U1095,132872,1,2,2,4,,1.160344828,1.013793103,2.603448276
U1095,135034,2,2,2,1,Store4,1.158894646,1.01208981,2.601036269
U1095,135058,1,2,2,1,Store4,1.157439446,1.010380623,2.603806228
U1034,135086,1,1,1,1,Store4,1.155979203,1.008665511,2.606585789
U1095,132861,1,1,1,2,,1.15625,1.008680556,2.609375
U1034,135049,0,0,0,2,Store4,1.156521739,1.008695652,2.610434783
U1034,132723,1,0,1,5,Store2,1.158536585,1.010452962,2.611498258
U1095,132723,2,2,2,3,Store2,1.160558464,1.010471204,2.607329843
U1095,135086,1,2,1,1,Store4,1.159090909,1.008741259,2.606643357
U1095,135055,2,2,2,3,Store4,1.157618214,1.008756567,2.609457093
U1007,135058,1,2,1,4,Store4,1.156140351,1.007017544,2.60877193
U1007,135085,1,2,0,5,Store4,1.154657293,1.007029877,2.606326889
U1095,135064,1,1,1,1,Store4,1.153169014,1.008802817,2.602112676
U1095,135035,2,2,2,2,Store4,1.153439153,1.008818342,2.604938272
U1095,135072,2,2,2,3,Store4,1.151943463,1.007067138,2.606007067
U1007,135025,1,1,1,4,Store4,1.150442478,1.005309735,2.605309735
U1007,135032,1,1,0,4,Store4,1.15070922,1.005319149,2.602836879
U1007,135086,0,0,0,4,Store4,1.150976909,1.007104796,2.60035524
U1007,132572,1,1,1,2,Store1,,1.008896797,2.597864769
U1007,135038,1,1,0,3,Store4,1.153297683,1.008912656,2.598930481
U1078,132885,1,1,1,1,,1.153571429,1.010714286,2.598214286
U1099,135076,1,1,0,5,Store4,1.153846154,1.010733453,2.601073345
U1099,132834,2,2,2,0,,1.154121864,1.012544803,2.596774194
U1008,132866,1,1,1,1,,1.152603232,1.010771993,2.601436266
U1008,132858,1,2,1,0,,1.152877698,1.010791367,2.604316547
U1099,135043,2,2,2,3,Store4,1.151351351,1.010810811,2.609009009
U1099,132885,0,0,0,2,,1.149819495,1.009025271,2.608303249
U1008,132854,2,2,1,4,,1.151898734,1.01084991,2.609403255
U1099,132872,1,1,2,5,,1.150362319,1.010869565,2.606884058
U1008,135108,1,1,0,1,Store5,1.150635209,1.00907441,2.602540835
U1008,132851,1,1,1,1,,1.150909091,1.010909091,2.605454545
U1099,132856,1,1,0,2,,1.151183971,1.010928962,2.608378871
U1008,132869,1,1,1,0,,1.151459854,1.012773723,2.609489051
U1099,135066,1,1,1,5,Store4,1.151736746,1.012797075,2.614259598
U1008,135069,1,1,1,1,Store4,1.152014652,1.012820513,2.60989011
U1099,135038,0,1,1,0,Store4,1.152293578,1.012844037,2.612844037
U1099,135060,2,2,2,5,Store4,1.152573529,1.012867647,2.617647059
U1099,135045,1,1,1,2,Store4,1.151012891,1.011049724,2.613259669
U1008,132846,1,1,1,0,,1.151291513,1.011070111,2.614391144
U1008,135054,1,1,1,4,Store4,1.151571165,1.011090573,2.61922366
U1099,135042,1,1,1,2,Store4,1.151851852,1.011111111,2.616666667
U1040,132773,1,1,1,1,Store2,1.152133581,1.011131725,2.617810761
U1040,134999,1,1,1,5,,1.152416357,1.011152416,2.620817844
U1040,135013,2,2,2,2,Store4,1.152700186,1.011173184,2.616387337
U1040,135019,1,2,1,3,Store4,1.151119403,1.009328358,2.617537313
U1121,135021,0,0,0,1,Store4,1.14953271,1.009345794,2.61682243
U1110,135021,1,2,1,1,Store4,1.151685393,1.011235955,2.619850187
U1110,132767,2,2,2,5,Store2,1.150093809,1.011257036,2.622889306
U1110,135013,2,2,2,1,Store4,1.148496241,1.009398496,2.618421053
U1110,134999,2,2,2,3,,1.146892655,1.007532957,2.621468927
U1121,135019,2,2,2,2,Store4,1.145283019,1.005660377,2.620754717
U1121,132767,2,2,2,1,Store2,1.143667297,1.003780718,2.621928166
U1121,134999,2,2,2,1,,1.142045455,1.001893939,2.625
U1042,132768,2,2,1,2,Store2,1.140417457,1,2.628083491
U1042,135021,1,2,0,0,Store4,1.13878327,1,2.629277567
U1042,134996,2,2,2,1,,1.137142857,1.001904762,2.634285714
U1013,135079,1,1,1,3,Store4,1.135496183,1,2.63740458
U1013,135072,2,1,1,3,Store4,1.135755258,1,2.636711281
U1013,135085,1,2,0,2,Store4,1.136015326,1,2.636015326
U1013,135076,1,1,0,2,Store4,1.134357006,1.001919386,2.637236084
U1054,135062,2,2,0,5,Store4,1.134615385,1.003846154,2.638461538
U1054,135060,2,2,2,1,Store4,1.132947977,1.005780347,2.633911368
U1054,135039,2,2,1,4,Store4,1.131274131,1.003861004,2.637065637
U1054,135052,2,2,1,0,Store4,1.12959381,1.003868472,2.6344294
U1054,132856,2,2,2,5,,1.127906977,1.003875969,2.639534884
U1054,135051,2,2,0,4,Store4,1.126213592,1.001941748,2.634951456
U1054,135025,2,2,2,1,Store4,1.124513619,1.003891051,2.63229572
U1054,135041,2,2,2,1,Store4,1.122807018,1.001949318,2.635477583
U1054,135038,2,1,1,3,Store4,1.12109375,1,2.638671875
U1054,135032,1,1,1,4,Store4,1.121330724,1,2.637964775
U1054,135045,2,1,2,1,Store4,1.121568627,1,2.635294118
U1042,134986,2,2,2,2,,1.121807466,0.998035363,2.638506876
U1042,134992,1,2,1,2,,1.12007874,0.996062992,2.63976378
U1111,132845,2,2,1,4,,1.118343195,0.996055227,2.641025641
U1111,135071,2,2,2,4,Store4,1.116600791,0.996047431,2.638339921
U1111,132858,1,1,1,0,,1.114851485,0.994059406,2.635643564
U1111,132854,2,2,2,5,,1.115079365,0.994047619,2.640873016
U1111,132877,1,1,1,5,,1.11332008,0.992047714,2.636182903
U1037,135071,1,0,0,1,Store4,1.113545817,0.992031873,2.631474104
U1111,132851,2,1,0,1,,1.115768463,0.994011976,2.634730539
U1111,135108,2,1,0,0,Store5,1.116,0.996,2.638
U1111,132869,0,0,0,1,,1.116232465,0.997995992,2.643286573
U1037,132869,1,1,2,1,,1.118473896,1,2.646586345
U1111,132870,0,0,0,5,,1.118712274,0.997987928,2.649899396
U1037,132851,2,2,1,0,,1.120967742,1,2.64516129
U1111,132847,0,0,0,0,,1.119191919,1,2.650505051
U1111,135082,1,0,0,2,Store4,1.12145749,1.002024291,2.655870445
U1037,132854,1,2,0,0,,1.123732252,1.004056795,2.657200811
U1015,132845,1,1,1,4,,1.12195122,1.006097561,2.662601626
U1015,132866,0,1,1,1,,1.122199593,1.00610998,2.6598778
U1015,132870,0,0,1,4,,1.12244898,1.006122449,2.663265306
U1015,135054,1,1,1,2,Store4,1.124744376,1.006134969,2.660531697
U1015,132869,2,2,2,5,,1.125,1.006147541,2.661885246
U1015,132851,1,1,1,4,,1.123203285,1.004106776,2.657084189
U1015,132877,1,1,2,1,,1.12345679,1.004115226,2.654320988
U1128,132872,0,0,0,4,,1.12371134,1.002061856,2.657731959
U1062,132872,0,0,0,2,,1.126033058,1.004132231,2.654958678
U1101,135039,1,1,1,1,Store4,1.128364389,1.00621118,2.6563147
U1101,135027,2,1,1,3,Store4,1.128630705,1.006224066,2.659751037
U1101,135073,1,1,1,5,Store4,1.128898129,1.006237006,2.659043659
U1101,135106,0,0,0,2,Store5,1.129166667,1.00625,2.654166667
U1101,132856,1,0,1,5,,1.131524008,1.008350731,2.655532359
U1101,135032,2,2,1,3,Store4,1.133891213,1.008368201,2.650627615
U1101,135038,2,2,1,0,Store4,1.132075472,1.008385744,2.649895178
U1101,135051,2,0,2,5,Store4,1.130252101,1.008403361,2.655462185
U1101,135052,2,1,1,0,Store4,1.132631579,1.006315789,2.650526316
U1101,135041,0,0,0,2,Store4,1.132911392,1.006329114,2.656118143
U1001,135085,0,1,1,0,Store4,1.135306554,1.00845666,2.657505285
U1001,135040,1,1,1,3,Store4,1.13559322,1.008474576,2.663135593
U1001,135039,1,1,1,2,Store4,1.135881104,1.008492569,2.662420382
U1001,135045,1,1,1,2,Store4,1.136170213,1.008510638,2.663829787
U1001,135033,1,1,1,0,Store4,1.136460554,1.008528785,2.665245203
U1001,135025,2,2,2,3,Store4,1.136752137,1.008547009,2.670940171
U1001,135051,1,1,2,3,Store4,1.13490364,1.006423983,2.670235546
U1135,135085,0,0,0,2,Store4,1.135193133,1.004291845,2.669527897
U1135,135106,0,0,0,5,Store5,1.137634409,1.006451613,2.670967742
U1135,135052,0,0,0,4,Store4,1.140086207,1.00862069,2.665948276
U1135,135041,0,0,0,0,Store4,1.142548596,1.010799136,2.663066955
U1032,132872,1,1,1,4,,1.145021645,1.012987013,2.668831169
U1032,135058,2,1,0,2,Store4,1.145336226,1.013015184,2.665943601
U1032,135079,2,2,0,2,Store4,1.145652174,1.015217391,2.667391304
U1032,135085,1,1,1,1,Store4,1.14379085,1.017429194,2.668845316
U1032,135042,0,1,0,3,Store4,1.144104803,1.017467249,2.672489083
U1032,132856,1,1,0,4,,1.144420131,1.019693654,2.671772429
U1135,132825,0,0,0,4,,1.144736842,1.021929825,2.668859649
U1135,132834,0,0,0,4,,1.147252747,1.024175824,2.665934066
U1032,135038,1,1,0,1,Store4,1.149779736,1.026431718,2.662995595
U1032,132834,1,1,0,4,,1.150110375,1.028697572,2.666666667
U1032,135060,1,1,1,5,Store4,1.150442478,1.030973451,2.663716814
U1135,135058,0,0,0,4,Store4,1.150776053,1.031042129,2.658536585
U1032,135032,0,0,0,1,Store4,1.153333333,1.033333333,2.655555556
U1135,135063,0,0,0,2,Store4,1.155902004,1.035634744,2.659242762
U1135,132856,0,0,0,1,,1.158482143,1.037946429,2.660714286
U1135,135045,0,0,0,2,Store4,1.161073826,1.040268456,2.66442953
U1135,135028,0,0,0,1,Store4,1.16367713,1.042600897,2.665919283
U1135,135032,0,0,0,0,Store4,1.166292135,1.04494382,2.669662921
U1135,135042,0,0,0,0,Store4,1.168918919,1.047297297,2.675675676
U1135,135060,0,0,0,4,Store4,1.171557562,1.0496614,2.681715576
U1048,135049,1,0,2,4,Store4,1.174208145,1.052036199,2.678733032
U1048,135026,2,2,2,4,Store4,1.176870748,1.049886621,2.675736961
U1048,135034,2,2,1,5,Store4,1.175,1.047727273,2.672727273
U1048,135048,0,1,0,2,Store4,1.173120729,1.047835991,2.667425968
U1048,135065,2,2,0,1,Store4,1.173515982,1.050228311,2.668949772
U1048,132755,2,2,2,5,Store2,1.171624714,1.052631579,2.672768879
U1048,132723,2,2,2,2,Store2,1.169724771,1.050458716,2.667431193
U1062,135085,0,0,0,5,Store4,1.167816092,1.048275862,2.668965517
U1062,135053,0,0,0,0,Store4,1.170506912,1.050691244,2.66359447
U1092,135071,1,0,0,4,Store4,1.173210162,1.053117783,2.669745958
U1062,132825,0,0,0,0,,1.175925926,1.055555556,2.666666667
U1092,135085,0,0,0,2,Store4,1.178654292,1.05800464,2.672853828
U1062,135052,0,0,0,5,Store4,1.181395349,1.060465116,2.674418605
U1092,135046,0,0,0,4,Store4,1.184149184,1.062937063,2.668997669
U1062,135062,0,0,0,2,Store4,1.186915888,1.065420561,2.66588785
U1092,132572,1,0,0,5,Store1,,1.067915691,2.667447307
U1062,135038,0,0,0,1,Store4,1.192488263,1.070422535,2.661971831
U1062,135045,0,0,0,3,Store4,1.195294118,1.072941176,2.665882353
U1092,135025,2,1,1,1,Store4,1.198113208,1.075471698,2.66509434
U1062,132834,0,0,0,5,,1.19858156,1.075650118,2.669030733
U1092,132723,1,1,1,1,Store2,1.201421801,1.078199052,2.663507109
U1051,134996,1,1,2,1,,1.201900238,1.078384798,2.667458432
U1013,132875,2,2,1,1,,1.202380952,1.076190476,2.671428571
U1085,135043,2,2,2,3,Store4,1.200477327,1.076372315,2.675417661
U1085,132885,0,0,0,4,,1.198564593,1.074162679,2.674641148
U1085,135050,2,2,2,4,Store4,1.201438849,1.076738609,2.67146283
U1085,135076,2,2,2,3,Store4,1.199519231,1.074519231,2.668269231
U1085,135081,2,2,2,1,Store4,1.197590361,1.072289157,2.66746988
U1109,135028,2,2,2,2,Store4,1.195652174,1.070048309,2.671497585
U1109,132856,1,1,1,5,,1.1937046,1.06779661,2.673123487
U1085,135042,0,0,0,2,Store4,1.194174757,1.067961165,2.667475728
U1085,135059,2,2,1,4,Store4,1.197080292,1.070559611,2.669099757
U1109,132825,2,2,2,1,,1.195121951,1.070731707,2.665853659
U1085,132872,0,2,2,3,,1.193154034,1.068459658,2.66992665
U1085,135055,2,2,2,4,Store4,1.191176471,1.066176471,2.669117647
U1109,135032,2,2,2,3,Store4,1.189189189,1.063882064,2.665847666
U1085,132825,2,2,2,0,,1.187192118,1.061576355,2.665024631
U1109,135063,2,2,2,1,Store4,1.185185185,1.059259259,2.671604938
U1109,135042,2,2,2,0,Store4,1.183168317,1.056930693,2.675742574
U1109,135058,2,2,2,5,Store4,1.181141439,1.054590571,2.682382134
U1109,135085,2,2,2,0,Store4,1.179104478,1.052238806,2.676616915
U1109,135038,2,2,2,3,Store4,1.177057357,1.049875312,2.683291771
U1109,132872,1,1,1,3,,1.175,1.0475,2.6825
U1078,135081,1,1,1,3,Store4,1.175438596,1.047619048,2.681704261
U1078,135060,2,2,2,4,Store4,1.175879397,1.047738693,2.680904523
U1078,135106,2,2,2,2,Store5,1.173803526,1.04534005,2.677581864
U1078,135041,2,1,2,2,Store4,1.171717172,1.042929293,2.679292929
U1078,132834,0,2,1,3,,1.172151899,1.040506329,2.681012658
U1078,135052,2,2,2,0,Store4,1.170050761,1.040609137,2.680203046
U1019,135079,0,0,0,5,Store4,1.167938931,1.038167939,2.687022901
U1102,132846,2,2,2,1,,1.170918367,1.040816327,2.681122449
U1098,132885,1,1,0,0,,1.168797954,1.038363171,2.685421995
U1098,135060,2,1,2,1,Store4,1.169230769,1.041025641,2.692307692
U1098,132856,1,2,1,2,,1.16966581,1.038560411,2.696658098
U1046,135026,1,0,2,3,Store4,1.167525773,1.038659794,2.698453608
U1122,135066,2,1,1,5,Store4,1.170542636,1.036175711,2.697674419
